"address_code","state","city","section","street","area_code","postal_code","number_of_household","number_of_people","remarks","polygon"
"043210047000","宮城県","大河原町","字川瀬町","","","","","","",""
"043210048000","宮城県","大河原町","字袖谷地","","","","","","",""
"043210049000","宮城県","大河原町","字大巻","","","","","","",""
"043210050000","宮城県","大河原町","字大竜","","","","","","",""
"043210051000","宮城県","大河原町","字中の倉","","","","","","",""
"043210052000","宮城県","大河原町","字中川原","","","","","","",""
"043210053000","宮城県","大河原町","字中島町","","","","","","",""
"043210054000","宮城県","大河原町","字町","","","","","","",""
"043210055000","宮城県","大河原町","字町西","","","","","","",""
"043210056000","宮城県","大河原町","字土手崎","","","","","","",""
"043210057000","宮城県","大河原町","字嶋脇","","","","","","",""
"043210058000","宮城県","大河原町","字東","","","","","","",""
"043210059000","宮城県","大河原町","字東原町","","","","","","",""
"043210060000","宮城県","大河原町","字東桜町","","","","","","",""
"043210061000","宮城県","大河原町","字東新町","","","","","","",""
"043210062000","宮城県","大河原町","字南","","","","","","",""
"043210063000","宮城県","大河原町","字南海道下","","","","","","",""
"043210064000","宮城県","大河原町","字南原町","","","","","","",""
"043210065000","宮城県","大河原町","字南桜町","","","","","","",""
"043210066000","宮城県","大河原町","字南平","","","","","","",""
"043210067000","宮城県","大河原町","字八乙女","","","","","","",""
"043210068000","宮城県","大河原町","字緑町","","","","","","",""
"043210069000","宮城県","大河原町","小山田字姥窪","","","","","","",""
"043210070000","宮城県","大河原町","小山田字舘前","","","","","","",""
"043210071000","宮城県","大河原町","小山田字橋本","","","","","","",""
"043210072000","宮城県","大河原町","小山田字五輪","","","","","","",""
"043210073000","宮城県","大河原町","小山田字鴻ノ巣","","","","","","",""
"043210074000","宮城県","大河原町","小山田字鴻ノ鳥","","","","","","",""
"043210075000","宮城県","大河原町","小山田字三峯山","","","","","","",""
"043210076000","宮城県","大河原町","小山田字新竹ノ内","","","","","","",""
"043210077000","宮城県","大河原町","小山田字清水","","","","","","",""
"043210078000","宮城県","大河原町","小山田字大内道上","","","","","","",""
"043210079000","宮城県","大河原町","小山田字竹ノ内","","","","","","",""
"043210080000","宮城県","大河原町","小山田字中山","","","","","","",""
"043210081000","宮城県","大河原町","小山田字中宿","","","","","","",""
"043210082000","宮城県","大河原町","小山田字天神堂","","","","","","",""
"043210083000","宮城県","大河原町","小山田字日向","","","","","","",""
"043210084000","宮城県","大河原町","小山田字馬取","","","","","","",""
"043210085000","宮城県","大河原町","小山田字矢作","","","","","","",""
"043210086000","宮城県","大河原町","小山田字六角","","","","","","",""
"043210087000","宮城県","大河原町","新寺字山鳥","","","","","","",""
"043210088000","宮城県","大河原町","新寺字新屋敷","","","","","","",""
"043210089000","宮城県","大河原町","新寺字東入山","","","","","","",""
"043210090000","宮城県","大河原町","新寺字洞秀山","","","","","","",""
"043210091000","宮城県","大河原町","新寺字北","","","","","","",""
"043210092000","宮城県","大河原町","新寺字本屋敷","","","","","","",""
"043210093000","宮城県","大河原町","新寺字薬師","","","","","","",""
"043210094000","宮城県","大河原町","大谷字下欠","","","","","","",""
"043210095000","宮城県","大河原町","大谷字見城前","","","","","","",""
"043210096000","宮城県","大河原町","大谷字原前","","","","","","",""
"043210097000","宮城県","大河原町","大谷字戸ノ内前","","","","","","",""
"043210098000","宮城県","大河原町","大谷字五百地丁","","","","","","",""
"043210099000","宮城県","大河原町","大谷字後戸場","","","","","","",""
"043210100000","宮城県","大河原町","大谷字後田","","","","","","",""
"043210101000","宮城県","大河原町","大谷字荒屋敷後","","","","","","",""
"043210102000","宮城県","大河原町","大谷字荒屋敷前","","","","","","",""
"043210103000","宮城県","大河原町","大谷字鷺沼入","","","","","","",""
"043210104000","宮城県","大河原町","大谷字山崎","","","","","","",""
"043210105000","宮城県","大河原町","大谷字上原","","","","","","",""
"043210106000","宮城県","大河原町","大谷字上谷前","","","","","","",""
"043210107000","宮城県","大河原町","大谷字盛","","","","","","",""
"043210108000","宮城県","大河原町","大谷字西原前","","","","","","",""
"043210109000","宮城県","大河原町","大谷字川端","","","","","","",""
"043210110000","宮城県","大河原町","大谷字中下川原","","","","","","",""
"043210111000","宮城県","大河原町","大谷字町向","","","","","","",""
"043210112000","宮城県","大河原町","大谷字迫入","","","","","","",""
"043210113000","宮城県","大河原町","大谷字稗田前","","","","","","",""
"043210114000","宮城県","大河原町","大谷字保料前","","","","","","",""
"043210115000","宮城県","大河原町","大谷字末広","","","","","","",""
"043210116000","宮城県","大河原町","堤字角","","","","","","",""
"043210117000","宮城県","大河原町","堤字五瀬","","","","","","",""
"043210118000","宮城県","大河原町","堤字耳取","","","","","","",""
"043210119000","宮城県","大河原町","堤字芝前","","","","","","",""
"043210120000","宮城県","大河原町","堤字小不沢","","","","","","",""
"043210121000","宮城県","大河原町","堤字大井戸","","","","","","",""
"043210122000","宮城県","大河原町","堤字中","","","","","","",""
"043210123000","宮城県","大河原町","堤字島","","","","","","",""
"043210124000","宮城県","大河原町","堤字南","","","","","","",""
"043210125000","宮城県","大河原町","堤字南角","","","","","","",""
"043210126000","宮城県","大河原町","堤字南岸","","","","","","",""
"043210127000","宮城県","大河原町","堤字南石","","","","","","",""
"043210128000","宮城県","大河原町","堤字北","","","","","","",""
"043210129000","宮城県","大河原町","堤字北岸","","","","","","",""
"043210130000","宮城県","大河原町","堤字北石","","","","","","",""
"043210131000","宮城県","大河原町","福田字宮下","","","","","","",""
"043210132000","宮城県","大河原町","福田字九蔵","","","","","","",""
"043210133000","宮城県","大河原町","福田字荒屋敷","","","","","","",""
"043210134000","宮城県","大河原町","福田字山崎","","","","","","",""
"043210135000","宮城県","大河原町","福田字松山","","","","","","",""
"043210136000","宮城県","大河原町","福田字大在家","","","","","","",""
"043210137000","宮城県","大河原町","福田字中添","","","","","","",""
"043210138000","宮城県","大河原町","福田字米蔵","","","","","","",""
"043210139000","宮城県","大河原町","福田字堀内","","","","","","",""
"043220001000","宮城県","村田町","大字関場字愛宕山","","","","","","",""
"043220002000","宮城県","村田町","大字関場字伊形","","","","","","",""
"043220003000","宮城県","村田町","大字関場字雲南前","","","","","","",""
"043220004000","宮城県","村田町","大字関場字屋敷前","","","","","","",""
"043220005000","宮城県","村田町","大字関場字下沢","","","","","","",""
"043220006000","宮城県","村田町","大字関場字笠ノ内","","","","","","",""
"043220007000","宮城県","村田町","大字関場字笠の内前","","","","","","",""
"043220008000","宮城県","村田町","大字関場字鎌倉","","","","","","",""
"043220009000","宮城県","村田町","大字関場字舘の下","","","","","","",""
"043220010000","宮城県","村田町","大字関場字宮の下","","","","","","",""
"043220011000","宮城県","村田町","大字関場字戸ヶ崎","","","","","","",""
"043220012000","宮城県","村田町","大字関場字高木","","","","","","",""
"043220013000","宮城県","村田町","大字関場字砂子","","","","","","",""
"043220014000","宮城県","村田町","大字関場字市道","","","","","","",""
"043220015000","宮城県","村田町","大字関場字蛇沢","","","","","","",""
"043220016000","宮城県","村田町","大字関場字小堰","","","","","","",""
"043220017000","宮城県","村田町","大字関場字新関場","","","","","","",""
"043220018000","宮城県","村田町","大字関場字新峰崎","","","","","","",""
"043220019000","宮城県","村田町","大字関場字石橋","","","","","","",""
"043220020000","宮城県","村田町","大字関場字蔵本","","","","","","",""
"043220021000","宮城県","村田町","大字関場字蔵本入","","","","","","",""
"043220022000","宮城県","村田町","大字関場字大室","","","","","","",""
"043220023000","宮城県","村田町","大字関場字大室沢","","","","","","",""
"043220024000","宮城県","村田町","大字関場字中の内前","","","","","","",""
"043220025000","宮城県","村田町","大字関場字中窪","","","","","","",""
"043220026000","宮城県","村田町","大字関場字中江","","","","","","",""
"043220027000","宮城県","村田町","大字関場字中谷地","","","","","","",""
"043220028000","宮城県","村田町","大字関場字中野内","","","","","","",""
"043220029000","宮城県","村田町","大字関場字塚越","","","","","","",""
"043220030000","宮城県","村田町","大字関場字堤入","","","","","","",""
"043220031000","宮城県","村田町","大字関場字土谷町","","","","","","",""
"043220032000","宮城県","村田町","大字関場字南谷地","","","","","","",""
"043220033000","宮城県","村田町","大字関場字南田一","","","","","","",""
"043220034000","宮城県","村田町","大字関場字南田二","","","","","","",""
"043220035000","宮城県","村田町","大字関場字入沢","","","","","","",""
"043220036000","宮城県","村田町","大字関場字浮島","","","","","","",""
"043220037000","宮城県","村田町","大字関場字平鶴","","","","","","",""
"043220038000","宮城県","村田町","大字関場字峰崎","","","","","","",""
"043220039000","宮城県","村田町","大字関場字本関場","","","","","","",""
"043220040000","宮城県","村田町","大字関場字本関場前","","","","","","",""
"043220041000","宮城県","村田町","大字関場字木戸","","","","","","",""
"043220042000","宮城県","村田町","大字関場字木戸入","","","","","","",""
"043220043000","宮城県","村田町","大字関場字和田","","","","","","",""
"043220044000","宮城県","村田町","大字関場字和田前","","","","","","",""
"043220045000","宮城県","村田町","大字関場字雉子尾","","","","","","",""
"043220046000","宮城県","村田町","大字小泉字愛宕山","","","","","","",""
"043220047000","宮城県","村田町","大字小泉字一子沢","","","","","","",""
"043220048000","宮城県","村田町","大字小泉字姥ヶ懐山","","","","","","",""
"043220049000","宮城県","村田町","大字小泉字姥ヶ森山","","","","","","",""
"043220050000","宮城県","村田町","大字小泉字遠ヶ崎","","","","","","",""
"043220051000","宮城県","村田町","大字小泉字岡","","","","","","",""
"043220052000","宮城県","村田町","大字小泉字岡前","","","","","","",""
"043220053000","宮城県","村田町","大字小泉字沖田前","","","","","","",""
